"X","Y","OBJECTID","FolderRSN","Permit_","InDate","FolderType","FolderDesc","FolderGroupDesc","SubDesc","FolderDescription","FolderCondition","IssueDate","valuation","PropertyRSN","PropX","PropY","Address","GlobalID"
3195157.8227403,1669228.78076132,475129042,1335456,NA,"2018/11/30 13:00:30+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Olympic Park Ballfield Lighting Upgrade

","CITY OF AURORA PROJECT","2018/12/14 12:51:03+00","735021",62859,3195157.8227403,1669228.78076132,"15501 E YALE AVE ","{F7E8A2A8-672A-41B9-A21E-846980D94F98}"
NA,NA,475129182,1335897,NA,"2018/12/04 09:19:40+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE |Add laundry room in 1 Bed apartments - Verona Park Apartments | Scope of Work Includes:Plumbing|Mechanical|Electrical   *****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE*****
FOLDER TYPE: LT / SUBTYPE: COMM. MISC.    **MASTER PLAN FOR FUTURE ADDRESS SPECIFIC PERMITS**","PER 12/7/18 PHONE CALL WITH APPLICANT:  VALUATION FOR EACH APARTMENT CONVERSION IS $750.00 LABOR AND MATERIALS. ATTN. CRAIG FOR THIS REVIEW","","48360",1225,NA,NA,"","{06CCFA92-C7F7-4116-AB1A-C103699BCC14}"
NA,NA,475129183,1335898,NA,"2018/12/04 09:21:10+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE |Add  laundry room  2 Bedroom  apts- Verona Park Apartments | Scope of Work Includes:Plumbing|Mechanical|Electrical  *****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE*****
FOLDER TYPE: LT / SUBTYPE: COMM. MISC.    **MASTER PLAN FOR FUTURE ADDRESS SPECIFIC PERMITS**","PER 12/7/18 PHONE CALL WITH APPLICANT:  VALUATION FOR EACH APARTMENT CONVERSION IS $750.00 LABOR AND MATERIALS. ATTN. CRAIG FOR THIS REVIEW","","44517",1225,NA,NA,"","{2FA93B7E-7CB4-4AA1-A495-4EA5EA08FA14}"
3177554.1177903,1694543.3249484,475129363,1336513,NA,"2018/12/06 09:46:41+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Geneva Apartments - Interior Remodel","TAX EXEMPT #98-03504
","2018/12/11 13:31:40+00","52643",17313,3177554.1177903,1694543.3249484,"1405 N GENEVA ST ","{24FA4F8F-48AC-4045-B18B-A648A85DC2F1}"
3177838.80127606,1671538.91984181,475129469,1336787,NA,"2018/12/07 11:00:17+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","PATIO COVER 17 X 61""8"" TO EXISTING PATIO AREA","","2019/01/07 09:25:54+00","3800",57331,3177838.80127606,1671538.91984181,"10293 E ILIFF AVE ","{A39BDDD3-DC35-4691-8152-3F3633647B76}"
NA,NA,475129553,1336974,NA,"2018/12/10 08:30:55+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE |MASTER PLAN VER-1 - VERONA PARK APARTMENTS - ADD LAUNDRY ROOM IN 1 BEDROOM APARTMENTS |  
**CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP*****  **MASTER PLAN FOR FUTURE ADDRESS SPECIFIC PERMITS**
","***REC'D LETTER FROM RAPID RESTORATION AND CONSTRUCTION REMOVING THE COMPANY FROM THE MASTER AND REC'D LETTER FROM J SQUARED GENERAL CONTRACTING ADDING THEM AS NEW CONTRACTOR ON MASTER PER DARCY DODD. DD 9/9/19***
PER 12/7/18 PHONE CALL WITH APPLICANT:  VALUATION FOR EACH APARTMENT CONVERSION IS $750.00 LABOR AND MATERIALS. ","2018/12/11 10:18:13+00","750",1225,NA,NA,"","{44F6F15B-5FBA-4FFD-9D8D-9767A68BF968}"
NA,NA,475129555,1336983,NA,"2018/12/10 08:43:42+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE |MASTER PLAN VER-2 - VERONA PARK APARTMENTS - ADD LAUNDRY ROOM IN 2 BEDROOM APARTMENTS |  
**CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP*****  **MASTER PLAN FOR FUTURE ADDRESS SPECIFIC PERMITS**
","***REC'D LETTER FROM RAPID RESTORATION AND CONSTRUCTION REMOVING THE COMPANY FROM THE MASTER AND REC'D LETTER FROM J SQUARED GENERAL CONTRACTING ADDING THEM AS NEW CONTRACTOR ON MASTER PER DARCY DODD. DD 9/9/19***
PER 12/7/18 PHONE CALL WITH APPLICANT:  VALUATION FOR EACH APARTMENT CONVERSION IS $750.00 LABOR AND MATERIALS. ","2018/12/11 10:17:30+00","750",1225,NA,NA,"","{FDD4D67B-E0D4-4E8C-89D5-10A225352D19}"
3183366.21541806,1678794.39778489,475129669,1337284,NA,"2018/12/11 10:46:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT H","2018/12/11 10:48:48+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{E2BB7E59-7204-475A-92AF-3CF2C81D1543}"
3183038.56876364,1678717.58297789,475129670,1337285,NA,"2018/12/11 10:46:15+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT J","2018/12/11 10:49:16+00","750",40062,3183038.56876364,1678717.58297789,"11950 E KANSAS DR ","{B59FECFF-08AB-4992-A780-8DC12FCCAA81}"
3183366.21541806,1678794.39778489,475129671,1337286,NA,"2018/12/11 10:47:07+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT C","2018/12/11 11:30:56+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{20E753CD-79A3-41FA-AB34-A932DABD782A}"
3183366.21541806,1678794.39778489,475129672,1337289,NA,"2018/12/11 10:50:22+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT D","2018/12/11 10:52:16+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{FF4B11D7-9A5D-4254-9296-57F92F532510}"
3183366.21541806,1678794.39778489,475129673,1337291,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT G","2018/12/11 11:30:39+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{F3426B8B-8C89-4701-A4A2-FD83DD0FDD9A}"
3183038.56876364,1678717.58297789,475129674,1337292,NA,"2018/12/11 10:51:05+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT N","2018/12/11 10:52:51+00","750",40062,3183038.56876364,1678717.58297789,"11950 E KANSAS DR ","{D67E453E-2082-4E12-A718-886B814B0EF9}"
3183366.21541806,1678794.39778489,475129675,1337293,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT A","2018/12/11 11:31:10+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{8D3BC628-A001-4F4B-8243-5F8E3F88B4AD}"
3183366.21541806,1678794.39778489,475129676,1337295,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT E","2018/12/11 11:31:32+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{11556DBA-4DFA-46E3-8FCC-AC39F7CBDA38}"
3183542.31119446,1678796.53098273,475129677,1337298,NA,"2018/12/11 10:53:53+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT K","2018/12/11 10:57:22+00","750",39891,3183542.31119446,1678796.53098273,"12098 E KANSAS DR ","{76B13B0F-4B9F-489E-B8B2-3247C67ECE85}"
3183366.21541806,1678794.39778489,475129679,1337301,NA,"2018/12/11 10:56:14+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT N","2018/12/11 10:58:43+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{9DC63823-EC72-4EC5-8667-546183B783DD}"
3183542.31119446,1678796.53098273,475129680,1337303,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT O","2018/12/11 10:59:22+00","750",39891,3183542.31119446,1678796.53098273,"12098 E KANSAS DR ","{DE09E81D-C8A7-45DA-9EA3-FCF3F2E7FCB9}"
3183366.21541806,1678794.39778489,475129681,1337304,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT J","2018/12/11 11:32:00+00","750",39895,3183366.21541806,1678794.39778489,"12038 E KANSAS DR ","{73D07404-08B5-4931-9EDF-B190B85BE4F3}"
3183038.56876364,1678717.58297789,475129682,1337307,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT O","2018/12/11 11:01:30+00","750",40062,3183038.56876364,1678717.58297789,"11950 E KANSAS DR ","{4A56961A-6F58-4A05-808B-A98898DF863B}"
3183011.62229522,1679097.37388498,475129683,1337310,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT P","2018/12/11 11:02:25+00","750",39323,3183011.62229522,1679097.37388498,"11919 E KANSAS DR ","{D8557ADD-0297-49EE-B882-231ED1C1C824}"
3183091.79930022,1678988.45776422,475129684,1337311,NA,"2018/12/11 11:01:33+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT P","2018/12/11 11:04:38+00","750",39477,3183091.79930022,1678988.45776422,"11959 E KANSAS DR ","{54F4D8D7-4A1F-4656-B306-224499BB3495}"
3183038.56876364,1678717.58297789,475129685,1337312,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT K","2018/12/11 11:32:17+00","750",40062,3183038.56876364,1678717.58297789,"11950 E KANSAS DR ","{5B1C1C95-A40A-4EC8-A246-E8A1181341C2}"
3183011.62229522,1679097.37388498,475129686,1337313,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT L","2018/12/11 11:04:06+00","750",39323,3183011.62229522,1679097.37388498,"11919 E KANSAS DR ","{9B0F6641-5B79-402A-8C06-8CBA39DF5022}"
3183542.31119446,1678796.53098273,475129687,1337314,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT B","2018/12/11 11:04:30+00","750",39891,3183542.31119446,1678796.53098273,"12098 E KANSAS DR ","{DE4BFA0B-3754-42DF-9442-4D190F2FD2DC}"
3183091.79930022,1678988.45776422,475129688,1337315,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT T","2018/12/11 11:04:44+00","750",39477,3183091.79930022,1678988.45776422,"11959 E KANSAS DR ","{BBEF21EC-D4B3-479E-B47B-686569F7D789}"
3183542.31119446,1678796.53098273,475129689,1337316,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT F","2018/12/11 11:05:43+00","750",39891,3183542.31119446,1678796.53098273,"12098 E KANSAS DR ","{E94E0BF5-FB63-423C-9358-C9A8E94F6B1B}"
3182711.91488938,1679030.74573739,475129690,1337317,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT L","2018/12/11 11:06:42+00","750",39450,3182711.91488938,1679030.74573739,"11910 E KANSAS DR ","{3C349F9B-0DAA-4299-AB62-56982463A9BF}"
3183461.19849581,1678654.63625339,475129691,1337319,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT A","2018/12/11 11:09:26+00","750",40158,3183461.19849581,1678654.63625339,"12068 E KANSAS DR ","{FB1854C9-5659-42A3-9F45-D1B4329CD151}"
3183461.19849581,1678654.63625339,475129692,1337321,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT E","2018/12/11 11:10:55+00","750",40158,3183461.19849581,1678654.63625339,"12068 E KANSAS DR ","{9A07F78A-C83B-47D7-A579-C05DF7F46C85}"
3182711.91488938,1679030.74573739,475129693,1337324,NA,"2018/12/11 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","PERMIT FROM MASTER PLAN*****CONVERTING CLOSET INTO WASHER/DRYER ENCLOSURE AND ADD PANEL 100 AMP","UNIT P","2018/12/11 11:13:34+00","750",39450,3182711.91488938,1679030.74573739,"11910 E KANSAS DR ","{AAB25E0C-662F-4CF5-A894-2AEA99658131}"
3178632.39417705,1671668.77653748,475130168,1338634,NA,"2018/12/19 12:52:36+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Facade Renovation @ Havana Plaza  for 2222 Havana, separate permit was submitted for 2200 Havana","LT/ COMM MISC","","125000",56752,3178632.39417705,1671668.77653748,"2222 S HAVANA ST ","{90EDEEF6-7FFC-4B77-8CBE-B5B3A4C978F9}"
3224718.18225464,1687844.7635424,475130202,1338718,NA,"2018/12/19 16:23:53+00","CT","Counter Permit","Building","Commercial Miscellaneous","MODIFICATION TO EXIT DOOR IN MAIN OFFICE - WITH PLANS","OK FOR CT PER JL**APS K-8**","2019/03/12 10:45:23+00","2000",145689,3224718.18225464,1687844.7635424,"24551 E 1ST AVE ","{687A380F-BD9E-4474-8D31-B7060577A6D7}"
3178573.59376971,1671845.64298165,475130205,1338723,NA,"2018/12/20 03:59:52+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Facade Renovation @ Havana Plaza_ Associated with 2222 S. Havana St. | Scope of Work Includes:Structural|Architectural ===LT-Commercial Misc ===","","","1",56384,3178573.59376971,1671845.64298165,"2200 S HAVANA ST ","{9EEA177D-9A86-48A2-9436-71080B727CDE}"
3178573.59376971,1671845.64298165,475130242,1338882,NA,"2018/12/20 14:04:57+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Facade Renovation @ Havana Plaza","","2019/08/06 14:52:21+00","25000",56384,3178573.59376971,1671845.64298165,"2200 S HAVANA ST ","{F1A0BAB2-BEA6-4021-A05D-B615B43C0A9D}"
NA,NA,475130253,1338961,NA,"2018/12/20 16:26:12+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Strawberry 1 at Heather Ridge | Stairs","**LT-COMMERCIAL MISC**","","63000",0,NA,NA,"","{3C0AFEB3-D290-4A14-997B-2FB787BC56FC}"
3229172.02866189,1641270.99415731,475130261,1338976,NA,"2018/12/20 21:43:37+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Cherokee Trail High School - Chiller Replacement ===LT-Commercial M isc===","***NEEDS LICENSED CONTRACTOR***","","600000",101836,3229172.02866189,1641270.99415731,"25901 E ARAPAHOE RD ","{755597B0-0715-41A4-8296-73EE2B28825F}"
3197052.10405672,1654401.95641239,475130270,1339008,NA,"2018/12/21 09:16:11+00","OB","Online Building Folder","Building","Commercial Miscellaneous","THIS IS A PLACE HOLDER FOR A PARENT TO ALLOW DEFERED SUBMITTALS TO FOLLOW - STATE AUTHO FOR US TO DO OUR FIRE LIFE SAFETY REVIEWS AND INSPECTIONS***CCSD Smoky Hill High School - DFPC form from F/LS - Mech boiler replacement, removal of solar panels","*** CT-Comm Misc.***NEED GC***
*** Stamped Plans Included with Permit ***
*** NOTE: NO FEE - State doing review and permitting.  Filling out DFPC Form 4070. (Per Mike Dean) ***","","600000",87003,3197052.10405672,1654401.95641239,"16100 E SMOKY HILL RD ","{770604F0-DBC4-47CF-BAD2-945FE8563B61}"
3229172.02866189,1641270.99415731,475130292,1339073,NA,"2018/12/21 12:02:50+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Cherokee Trail High School - DFPC form from F/LS - Chiller Replacement.","***NOT A PERMIT***
*** NOTE: NO FEE - State doing review and permitting.  Filling out DFPC Form 4070. (Per Mike Dean) ***","","600000",101836,3229172.02866189,1641270.99415731,"25901 E ARAPAHOE RD ","{073C9A9C-57CA-40CD-9494-1E613DA2F667}"
NA,NA,475130328,1339171,NA,"2018/12/21 15:04:03+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | STRAWBERRY 1 @ HEATHER RIDGE | MASTER STAIR REPLACEMENT PLANS ","**ASSIGN TO SAME REVIEWER FOR THIS AND RSN 1339173**FOR 7 SEPRATE LOCATIONS**NEED ADDRESS SPECIFIC SPECIAL INSPECTION FOR INDIVIDUAL CT PERMIT INSPECTIONS**","2019/01/15 14:12:01+00","7117",1490,NA,NA,"","{750B0039-DB1D-46CB-9926-2E4697C346E6}"
NA,NA,475130330,1339173,NA,"2018/12/21 00:00:00+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Strawberry 1 at Heather Ridge | MASTER DECK REPLACEMENT PLANS ","**ASSIGN TO SAME REVIEWER FOR THIS AND RSN 1339171**FOR 3 SEPRATE LOCATIONS NEED ADDRESS SPECIFIC SPECIAL INSPECTION FOR INDIVIDUAL CT PERMIT INSPECTIONS***","2019/01/15 14:12:27+00","3797",0,NA,NA,"","{E42DD671-6B89-45B7-9B23-AC2DC684D9C7}"
3197052.10405672,1654401.95641239,475130938,1341227,NA,"2019/01/07 15:41:52+00","CT","Counter Permit","Building","Commercial Miscellaneous","Smoky Hill HS - DFPC form 4070 - Mech boiler replacement, removal of solar panels.","***This is a place holder for a parent to allow deferred submittals to follow - state authority for us to do our fire life safety reviews and inspections***","2019/01/07 15:44:00+00","600000",87003,3197052.10405672,1654401.95641239,"16100 E SMOKY HILL RD ","{8A22CB31-0110-485D-92E7-9DC80CF22E15}"
3180096.42307314,1666601.0835889,475130951,1341248,NA,"2019/01/07 16:08:34+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Raytheon Upgrade Lab suite 1100. New rooftop cooling unit and crac unit in data center.  Structural, Mechanical and Electrical.
*** LT / Comm. Misc. ***","","","216091",68167,3180096.42307314,1666601.0835889,"3025 S PARKER RD ","{452638F8-B790-490E-9A64-F6D2541663B7}"
3197774.27255988,1655772.1800499,475131081,1341625,NA,"2019/01/09 09:48:34+00","OB","Online Building Folder","Building","Commercial Miscellaneous","Independence ES - DFPC form 4070 - Rooftop unit replacement, boiler replacement.
","*** CT-Comm Misc.***NEED GC***
*** Stamped Plans Included with Permit ***
*** NOTE: NO FEE - State doing review and permitting.  Filling out DFPC Form 4070. (Per Mike Dean) ***","","857435",85166,3197774.27255988,1655772.1800499,"4700 S MEMPHIS ST ","{09651CEE-7CEF-4D91-9872-007B3DB2361E}"
3182480.64304222,1667362.74741989,475131168,1341936,NA,"2019/01/10 10:18:51+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","Polton Elementary - DFPC form 4070 - Exhaust fan replacement, drinking fountain replacement, cabinet unit heater replacement.","***NOT A PERMIT, NO FEE - STATE DOING REVIEW AND PERMITTING, FILLING OUT DFPC FORM 4070***","","172904",66732,3182480.64304222,1667362.74741989,"2985 S OAKLAND ST ","{53C9B43B-0E23-4150-B8F8-731912D80CC1}"
3199689.99609064,1655607.44350272,475131223,1342100,NA,"2019/01/10 14:02:03+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | St. Martin in the Fields | Scope of Work Includes:Structural Replace 180 sqft deck
==LT-Commercial Misc===","***NEED GC***","","12187",85393,3199689.99609064,1655607.44350272,"4740 S BUCKLEY RD ","{C584CEAF-2A10-459E-BC3F-0677E4B48AE5}"
3199689.99609064,1655607.44350272,475131367,1342808,NA,"2019/01/14 14:38:38+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | St. Martin in the Fields | Scope of Work Includes:Structural Replace 180 sqft deck
","","2019/01/22 08:50:47+00","12187",85393,3199689.99609064,1655607.44350272,"4740 S BUCKLEY RD ","{59770DED-A3CC-4D73-BAE3-458BC07F2080}"
3178632.39417705,1671668.77653748,475131411,1343094,NA,"2019/01/15 11:12:07+00","LT","Limited Building Permit","Building","Commercial Miscellaneous","BUILDINGONLINE | Facade Renovation @ Havana Plaza  for 2222 Havana, separate permit was submitted for 2200 Havana","","2019/08/06 14:57:12+00","125000",56752,3178632.39417705,1671668.77653748,"2222 S HAVANA ST ","{48BAA716-9B03-482A-8A18-4DA8FE4BAFB6}"
3219506.23762606,1633150.87063381,475131419,1343114,NA,"2019/01/15 12:08:26+00","CT","Counter Permit","Building","Commercial Miscellaneous","DEMO THROUGHOUT CLUBHOUSE TO INCLUDE 4' HIGH DRYWALL REPLACEMENT IN MENS AND WOMENS RESTROOM","","2019/01/15 12:11:11+00","800",90840,3219506.23762606,1633150.87063381,"23155 E HERITAGE PKWY ","{3B5195C9-37FD-4F6B-B0F7-7FE92963E43C}"
3184017.60355097,1704560.24290664,475131458,1343272,NA,"2019/01/15 22:26:46+00","OB","Online Building Folder","Building","Commercial Miscellaneous","BUILDINGONLINE | Rizzo International | Build wall to support plumbing for two new laundry wash sinks.
*** LT / Comm. Misc. *** Route to Wastewater/Utilities  Give to Pat M.","","","4000",4556,3184017.60355097,1704560.24290664,"3538 N PEORIA ST ","{9735A7BF-C451-40E1-B051-E2887D76AC37}"
3188386.5725033,1668875.93861923,475131484,1343349,NA,"2019/01/16 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","STAIRS FROM MASTER","UNIT B","2019/01/16 15:53:56+00","7117",63014,3188386.5725033,1668875.93861923,"13655 E YALE AVE B","{4078A42A-89A4-4971-965D-99E9F6899A7F}"
3188376.46688047,1669254.96771681,475131499,1343372,NA,"2019/01/16 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","STAIRS FROM MASTER","UNIT B","2019/01/16 15:52:39+00","7117",62196,3188376.46688047,1669254.96771681,"2626 S XANADU WAY B","{27E0216A-3E9A-421B-B11D-305A77FAB7D2}"
3187857.33373238,1669092.40340939,475131502,1343375,NA,"2019/01/16 00:00:00+00","CT","Counter Permit","Building","Commercial Miscellaneous","STAIRS FROM MASTER","UNIT B","2019/01/16 15:51:56+00","7117",62535,3187857.33373238,1669092.40340939,"2656 S XANADU WAY B","{486986AF-6FC9-48D9-A18E-DC04D2DACE4C}"
